time;isin;high;low;last;vol#
200606141430;OMX;894.85;893.3;893.3;10434.6816
200606141435;OMX;888.6;882.31;882.58;11766.3301
200606141440;OMX;886.29;884.56;884.98;12139.5674
200606141445;OMX;884.98;883.07;883.07;12388.9248
200606141450;OMX;884.24;883.1;884.24;12617.4463
200606141455;OMX;887.17;883.1;887.17;12980.751
200606141500;OMX;888.58;887.01;888.38;13273.7441
200606141505;OMX;888.05;886.69;886.69;13412.1494
200606141510;OMX;887.7;887.18;887.7;13549.2188
200606141515;OMX;889.53;888.29;889.53;13689.8213
200606141520;OMX;891.89;889.36;891.89;14124.8359
200606141525;OMX;892.56;891.82;892.56;14369.6016
200606141530;OMX;893.52;892.68;893.52;14658.5439
200606141535;OMX;896.05;892.34;896.05;15202.668
200606141540;OMX;895.77;895.55;895.77;15499.1377
200606141545;OMX;895.35;893.45;893.45;15729.541
200606141550;OMX;894.67;893.24;894.67;15896.0752
200606141555;OMX;896.17;894.52;896.17;16047.1826
200606141600;OMX;897.29;896.45;897.29;16319.2842
200606141605;OMX;896.73;895.67;895.67;16579.4766
200606141610;OMX;897.43;896.47;897.08;16875.2207
200606141615;OMX;897.33;896.65;896.65;17018.5371
200606141620;OMX;896.52;896.1;896.24;17292.8867
200606141625;OMX;897.89;896.1;896.55;17551.6875
200606141630;OMX;897.57;896.65;897.31;17875.2012
200606141635;OMX;898.38;897.32;898.38;18048.4043
200606141640;OMX;898.46;896.55;896.55;18327.8242
200606141645;OMX;897.15;896.14;896.14;18564.7891
200606141650;OMX;898;896.45;898;18792.6777
200606141655;OMX;898.83;897.93;898.83;19061.7969
200606141700;OMX;899.04;898.44;898.44;19194.4238
200606141705;OMX;898.91;897.5;897.5;19664.1504
200606141710;OMX;897.08;895.6;895.6;19930.127
200606141715;OMX;897.55;895.63;897.55;20166.0605
200606141720;OMX;898.76;896.94;898.76;20565.5527
200606141725;OMX;899.7;899.55;899.7;20911.041
200606141730;OMX;899.79;899.66;899.72;21328.8555
200606150905;OMX;905.66;899.72;905.66;922.2875
200606150910;OMX;912.54;906.56;912.54;1438.5106
200606150915;OMX;914.12;912.16;913.9;1910.7552
200606150920;OMX;913.9;911.71;911.71;2134.0017
200606150925;OMX;911.92;909.94;909.94;2496.2891
200606150930;OMX;909.57;908.57;909.44;2701.1211
200606150935;OMX;911.08;909.42;911.08;2907.4438
200606150940;OMX;910.64;909.28;909.28;3103.4595
200606150945;OMX;909.38;908.77;909.31;3310.9836
200606150950;OMX;910.72;909.31;910.68;3521.0955
200606150955;OMX;912.24;910.17;912.24;3764.1199
200606151000;OMX;912.4;911.43;912.4;4013.7463
200606151005;OMX;912.4;910.93;910.93;4171.0479
200606151010;OMX;912.51;911.45;912.07;4324.585
200606151015;OMX;913.19;911.63;913.19;4508.6147
200606151020;OMX;913.19;912.02;912.78;4710.2021
200606151025;OMX;913.57;913.07;913.14;4789.1323
200606151030;OMX;913.73;912.23;913.73;4918.3262
200606151035;OMX;914.74;913.43;914.74;5021.8584
200606151040;OMX;914.32;913.53;914.23;5132.9766
200606151045;OMX;914.7;914.18;914.18;5333.1729
200606151050;OMX;915.25;914.18;915.17;5484.0942
200606151055;OMX;915.99;915.08;915.76;5853.6519
200606151100;OMX;916.65;915.69;915.8;5980.1118
200606151105;OMX;916.39;915.45;915.61;6091.0132
200606151110;OMX;916.96;916.1;916.9;6233.3296
200606151115;OMX;917.92;916.02;917.92;6572.5249
200606151120;OMX;918.33;917.45;918.24;6822.0337
200606151125;OMX;919.56;918.11;919.56;7480.2222
200606151130;OMX;921.25;919.73;919.73;7928.2183
200606151135;OMX;919.74;918.63;919.74;8158.2705
200606151140;OMX;920.24;918.58;919.88;8421.0801
200606151145;OMX;919.79;918.5;919.79;8611.7168
200606151150;OMX;919.83;919.06;919.33;8724.0889
200606151155;OMX;919.44;918.79;919.12;8879.5039
200606151200;OMX;918.59;917.26;917.26;9098.2363
200606151205;OMX;917.63;916.52;917.63;9318.1924
200606151210;OMX;918.02;917.18;917.35;9425.7861
200606151215;OMX;917.73;916.86;916.86;9551.1699
200606151220;OMX;917.27;916.26;917.27;9633.2432
200606151225;OMX;916.49;914.87;914.87;9830.9326
200606151230;OMX;914.94;913.03;913.07;10123.0107
200606151235;OMX;913.55;912.65;913.55;10324.5127
200606151240;OMX;913.11;912.8;912.8;10426.042
200606151245;OMX;913.91;913.21;913.89;10530.0361
200606151250;OMX;914.99;914.08;914.86;10603.7832
200606151255;OMX;915.53;914.51;914.99;10675.3545
200606151300;OMX;915.62;915.01;915.62;10725.1348
200606151305;OMX;915.42;915.05;915.42;10777.1602
200606151310;OMX;915.52;914.99;915;10912.2314
200606151315;OMX;915.42;914.43;915.42;10965.209
200606151320;OMX;915.2;914.58;914.66;11000.3535
200606151325;OMX;915.17;914.1;915.17;11143.9658
200606151330;OMX;915.11;914.24;914.84;11250.8252
200606151335;OMX;914.84;914.01;914.48;11393.5947
200606151340;OMX;914.34;913.29;913.29;11501.125
200606151345;OMX;914.56;913.36;914.56;11640.8076
200606151350;OMX;915.13;914.2;914.75;11745.8525
200606151355;OMX;915.26;914.61;914.79;11817.3037
200606151400;OMX;915.55;914.79;914.87;11921.8096
200606151405;OMX;915.36;914.93;915.35;12142.7256
200606151410;OMX;915.35;914.86;915.35;12202.7314
200606151415;OMX;915.63;914.39;915.05;12228.0537
200606151420;OMX;914.63;913.81;913.81;12332.1113
200606151425;OMX;915.73;914.45;915.73;12505.8516
200606151430;OMX;915.36;915;915.12;12724.8809
200606151435;OMX;915.06;913.52;913.52;13042.8828
200606151440;OMX;913.12;912.82;912.82;13178.8799
200606151445;OMX;913.98;912.96;913.55;13314.8525
200606151450;OMX;913.81;912.84;912.84;13382.2832
200606151455;OMX;913.43;912.21;912.72;13524.2773
200606151500;OMX;913.32;912.04;913.32;13702.7207
200606151505;OMX;913.57;912.58;913.36;13806.0908
